pathway,distance_corr,reduction_score_probability,eval_split,fully_connected_neuron_fraction,n_fully_connected_neurons_selected,n_pathway_nodes,overlap_threshold,run_dir
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING,0.0105395261198282,0.756196088388594,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,0.0323338247835636,0.8499837780269849,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION,0.6260210871696472,0.6540894082456963,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,0.2224880456924438,0.9983693941291116,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING,0.0293552502989768,0.2982169448600544,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING,0.5368626713752747,0.975194563073121,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_CELL_CELL_COMMUNICATION,0.0435108467936515,0.3256638215251894,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS,0.0283834654837846,0.2195443758235382,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY,0.0794172137975692,0.4529472777455478,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,,0.2929319897046634,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_ER_PHAGOSOME_PATHWAY,0.6876774430274963,0.999947338764462,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_MEIOSIS,0.4718659520149231,0.9919186958888899,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING,0.1207551285624504,0.6365296070243067,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_G0_AND_EARLY_G1,0.2442507743835449,0.7942001936297896,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_REGULATION_OF_KIT_SIGNALING,0.0416440367698669,0.2847873158277085,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_MEMBRANE_TRAFFICKING,0.2377598881721496,0.7364225291787129,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,0.0352752916514873,0.4682437245650043,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,0.1936726868152618,0.8833692349593409,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE,0.7025531530380249,0.5931919554696593,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,,0.22878506303712431,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_BOTULINUM_NEUROTOXICITY,0.0001178538659587,0.26971848173261603,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,-0.0042633945122361,0.25145744403432413,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,0.2523817718029022,0.9363268895587542,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS,0.6891797780990601,0.5799916524298151,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,,0.8613654408236269,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS,-0.0256859026849269,0.24100307083964323,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_IL_7_SIGNALING,0.0140792950987815,0.2659146642231853,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_CELL_CYCLE,0.2456143349409103,0.6716358075951686,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SIGNALING_BY_ERBB4,0.0431554988026618,0.2741210693507513,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,0.8229529857635498,0.6163379953873173,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,-0.0053890533745288,0.3356034154337622,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SULFUR_AMINO_ACID_METABOLISM,-0.025130933150649,0.27086326032022323,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING,0.6259211301803589,0.5863775915910538,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,0.1708787083625793,0.354022557732805,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_PROLACTIN_RECEPTOR_SIGNALING,,0.2724512498364088,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SIGNALING_BY_ERBB2,0.1390186697244644,0.24321541947621106,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS,0.428062230348587,0.5820395290674983,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS,,0.2691043929677617,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_DEFENSINS,0.1728527843952179,0.29318265198471427,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SIGNALING_BY_CONSTITUTIVELY_ACTIVE_EGFR,0.023825317621231,0.7174770108313848,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING,-0.0257526934146881,0.2978952220003072,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SIGNALING_BY_EGFR_IN_CANCER,0.0002473359927535,0.3106564234910645,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_MEMBRANE_BINDING_AND_TARGETTING_OF_GAG_PROTEINS,-0.0061152270063757,0.2924998165060658,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_BETA_DEFENSINS,0.0200706906616687,0.2968250384597211,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,0.1672402918338775,0.4403444165353996,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING,0.5355136394500732,0.541865652996395,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING,-0.038633856922388,0.290133513890946,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING,0.0127030368894338,0.31708214829498127,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,-0.0302344858646392,0.2665658083127032,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_GLYCOSPHINGOLIPID_METABOLISM,0.0614945143461227,0.3165010470808999,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION,0.445410281419754,0.5062005468365892,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX,,0.3277511669502246,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_DAI,0.6697095036506653,0.6942147300907849,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_PRE_NOTCH_TRANSCRIPTION_AND_TRANSLATION,,0.2638502813767831,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,0.0082864519208669,0.4019447755159903,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,,0.257243816254417,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SIGNALING_BY_HIPPO,0.7719923257827759,0.672724464128044,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS,0.0062161157839,0.38239961134237177,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,0.1630156636238098,0.2999042336419526,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SIGNALING_BY_NOTCH4,,0.8548113248702177,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,0.414800077676773,0.592538226952626,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,0.6046854853630066,0.770177800213136,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION,0.8359605669975281,0.7068277104717036,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,0.6269065737724304,0.6149305134997077,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_REGULATION_OF_COMPLEMENT_CASCADE,-0.0088821081444621,0.8345041785854507,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION,,0.8519146708546002,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SIGNALING_BY_NOTCH2,,0.262768398551673,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,,0.8553400514766828,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,0.4205623865127563,0.6452790875014768,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,0.1133226379752159,0.2994423175156536,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,0.5974939465522766,0.5730051485134611,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA,0.8273957967758179,0.6998149082954738,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI,,0.8623286655324347,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SIGNALING_BY_NOTCH1,0.0548362284898757,0.3105444508904242,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SIGNALING_BY_NOTCH3,,0.2986345591763731,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS,-0.0037791198119521,0.23482716545707172,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE,0.5619838833808899,0.7044722297725832,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_ARMS_MEDIATED_ACTIVATION,,0.8530209832918902,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS,,0.8546926667539153,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SIGNALLING_TO_RAS,0.0041854437440633,0.2700248775927363,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SIGNALING_BY_BMP,-0.0016413059784099,0.7901493465868381,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,0.0759512856602668,0.305568014819839,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE,0.0297192763537168,0.3069977218265265,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SIGNALLING_TO_ERKS,-0.0007267287001013,0.291535303950403,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_P38MAPK_EVENTS,0.6618516445159912,0.5922750937091206,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI,0.056214366108179,0.257246281125601,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,,0.8595925489682852,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING,,0.8563032761854905,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_COLLAGEN_FORMATION,0.6947534084320068,0.609046216421032,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,0.7646605968475342,0.9827826154018734,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE,0.029648108407855,0.8619567160850194,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_HS_GAG_DEGRADATION,0.6448976397514343,0.6060420183633739,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,,0.8627963181084501,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN,0.8275730609893799,0.5739847542754087,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT,,0.8651590106007067,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_REGULATION_OF_HYPOXIA_INDUCIBLE_FACTOR_HIF_BY_OXYGEN,,0.8522497055359246,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,0.0572418868541717,0.2557341148092507,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE,,0.21424769881778116,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,,0.37267722374907297,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_ACTIVATED_POINT_MUTANTS_OF_FGFR2,,0.8613514810452384,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_PHOSPHOLIPID_METABOLISM,0.0779570266604423,0.3239915280794458,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_CS_DS_DEGRADATION,0.1587889939546585,0.4138850328117113,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SYNTHESIS_OF_PA,-0.0055125160142779,0.2832427966176186,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_OXYGEN_DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA_INDUCIBLE_FACTOR_ALPHA,,0.8590969768354927,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE,,0.8470723727260829,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SYNTHESIS_OF_PE,,0.22361122017187973,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK,0.4182481169700622,0.748016779807753,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS,0.3856896460056305,0.7010175906080442,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION,,0.8533298433887362,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SIGNALING_BY_FGFR1_MUTANTS,0.7980251312255859,0.6861889706598653,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,-0.0178214889019727,0.23218184694900046,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES,0.268365740776062,0.6567117682370834,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,0.7024143934249878,0.9809920794453494,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_HYALURONAN_METABOLISM,,0.2667259957248178,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY,0.5734047293663025,0.5946296071998441,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS,0.8245091438293457,0.5133860830939992,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE,0.3747507929801941,0.6522038495279837,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SIGNALING_BY_FGFR1_FUSION_MUTANTS,0.8385478258132935,0.6782489202983903,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_ALPHA_LINOLENIC_ACID_ALA_METABOLISM,0.0137223629280924,0.3047839221737154,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SIGNALING_BY_ACTIVATED_POINT_MUTANTS_OF_FGFR1,-0.001465720590204,0.8492961074317796,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_PI_METABOLISM,-0.0347278639674186,0.3520278466325616,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM,,0.8556297168782445,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM,0.6812758445739746,0.6698456499186384,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS,0.3644549548625946,0.3009799134371876,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
REACTOME_SYNTHESIS_OF_PC,,0.8536701129869563,test,0.4,270,674,0.5,/Users/charlottejob/Code/Evaluation_neuron_interpretability/vega_fcn_sweep/fcn_040
